	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_hits	heme_regulatory_motif_count
c_filamentum_b2_c_filamentum_b2@contig1_2426	c_filamentum_b2	c_filamentum_b2@contig1	2426	2649005	2649616	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2427	c_filamentum_b2	c_filamentum_b2@contig1	2427	2649730	2650110	-1	C	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]								4'-phosphopantetheinyl transferase superfamily [PF01648.22]		0
c_filamentum_b2_c_filamentum_b2@contig1_2428	c_filamentum_b2	c_filamentum_b2@contig1	2428	2650162	2650467	-1	D										Family of unknown function (DUF6514) [PF20124.1]		0
c_filamentum_b2_c_filamentum_b2@contig1_2429	c_filamentum_b2	c_filamentum_b2@contig1	2429	2650735	2651097	-1	C	K03111	single-strand DNA-binding protein								Single-strand binding protein family [PF00436.27]		0
c_filamentum_b2_c_filamentum_b2@contig1_2430	c_filamentum_b2	c_filamentum_b2@contig1	2430	2651172	2652026	-1	C	K07058	membrane protein								Virulence factor BrkB [PF03631.17]		0
c_filamentum_b2_c_filamentum_b2@contig1_2431	c_filamentum_b2	c_filamentum_b2@contig1	2431	2652127	2654430	-1	C	K10844	DNA excision repair protein ERCC-2 [EC:3.6.4.12]								Helicase C-terminal domain [PF13307.8]; DEAD_2 [PF06733.17]; Helical and beta-bridge domain [PF06777.13]		0
c_filamentum_b2_c_filamentum_b2@contig1_2432	c_filamentum_b2	c_filamentum_b2@contig1	2432	2654619	2655206	-1	D										Domain of unknown function (DUF1836) [PF08876.13]		0
c_filamentum_b2_c_filamentum_b2@contig1_2433	c_filamentum_b2	c_filamentum_b2@contig1	2433	2655645	2655890	1	C	K06284	AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes								Antidote-toxin recognition MazE, bacterial antitoxin [PF04014.20]		0
c_filamentum_b2_c_filamentum_b2@contig1_2434	c_filamentum_b2	c_filamentum_b2@contig1	2434	2655952	2656797	-1	C	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]								Tetrapyrrole (Corrin/Porphyrin) Methylases [PF00590.22]		0
c_filamentum_b2_c_filamentum_b2@contig1_2435	c_filamentum_b2	c_filamentum_b2@contig1	2435	2656804	2657544	-1	C	K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]								Methyltransferase small domain [PF05175.16]; Methyltransferase domain [PF13847.8]; N-6 DNA Methylase [PF02384.18]; tRNA (Uracil-5-)-methyltransferase [PF05958.13]; ubiE/COQ5 methyltransferase family [PF01209.20]; Conserved hypothetical protein 95 [PF03602.17]; Putative RNA methylase family UPF0020 [PF01170.20]; Ribosomal protein L11 methyltransferase (PrmA) [PF06325.15]; Met-10+ like-protein [PF02475.18]		0
c_filamentum_b2_c_filamentum_b2@contig1_2436	c_filamentum_b2	c_filamentum_b2@contig1	2436	2657784	2659013	-1	C	K21471	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	MER0090692	M23B	MER0090692 - subfamily M23B non-peptidase homologues (Clostridium botulinum) [M23.UNB]#M23B#{peptidase unit: 31-305}~source YP_001922500~	False	0.419	200.0	6.696999999999998e-54	NlpC/P60 family [PF00877.21]		0
c_filamentum_b2_c_filamentum_b2@contig1_2437	c_filamentum_b2	c_filamentum_b2@contig1	2437	2659227	2659529	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2438	c_filamentum_b2	c_filamentum_b2@contig1	2438	2659812	2660453	1	D										Haloacid dehalogenase-like hydrolase [PF13419.8]; haloacid dehalogenase-like hydrolase [PF00702.28]		0
c_filamentum_b2_c_filamentum_b2@contig1_2439	c_filamentum_b2	c_filamentum_b2@contig1	2439	2660519	2661265	-1	C	K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]								PPIC-type PPIASE domain [PF13616.8]; PPIC-type PPIASE domain [PF00639.23]; PPIC-type PPIASE domain [PF13145.8]		0
c_filamentum_b2_c_filamentum_b2@contig1_2440	c_filamentum_b2	c_filamentum_b2@contig1	2440	2661405	2661866	1	C	K03564	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]								AhpC/TSA family [PF00578.23]; Redoxin [PF08534.12]		0
c_filamentum_b2_c_filamentum_b2@contig1_2441	c_filamentum_b2	c_filamentum_b2@contig1	2441	2666619	2667059	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2442	c_filamentum_b2	c_filamentum_b2@contig1	2442	2667783	2668460	1	C	K03648	uracil-DNA glycosylase [EC:3.2.2.27]								Uracil DNA glycosylase superfamily [PF03167.21]		0
c_filamentum_b2_c_filamentum_b2@contig1_2443	c_filamentum_b2	c_filamentum_b2@contig1	2443	2668522	2668719	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2444	c_filamentum_b2	c_filamentum_b2@contig1	2444	2669125	2669562	1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2445	c_filamentum_b2	c_filamentum_b2@contig1	2445	2669649	2670605	-1	C	K07052	uncharacterized protein	MER0912282	M79	MER0912282 - family M79 unassigned peptidases (Clostridium celatum) [M79.UPW]#M79#{peptidase unit: 44-203}~source L1QGJ1~	False	0.723	235.0	3.066e-67	Type II CAAX prenyl endopeptidase Rce1-like [PF02517.18]		0
c_filamentum_b2_c_filamentum_b2@contig1_2446	c_filamentum_b2	c_filamentum_b2@contig1	2446	2670788	2671282	-1	C	K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]								Competence-damaged protein [PF02464.19]		0
c_filamentum_b2_c_filamentum_b2@contig1_2447	c_filamentum_b2	c_filamentum_b2@contig1	2447	2671389	2671625	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2448	c_filamentum_b2	c_filamentum_b2@contig1	2448	2671831	2673918	-1	C	K02355	elongation factor G								Elongation factor G, domain IV [PF03764.20]; Elongation factor Tu GTP binding domain [PF00009.29]; Elongation Factor G, domain III [PF14492.8]; Elongation factor G C-terminus [PF00679.26]		0
c_filamentum_b2_c_filamentum_b2@contig1_2449	c_filamentum_b2	c_filamentum_b2@contig1	2449	2674258	2674734	-1	D										VanZ like family [PF04892.14]		0
c_filamentum_b2_c_filamentum_b2@contig1_2450	c_filamentum_b2	c_filamentum_b2@contig1	2450	2674763	2675206	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2451	c_filamentum_b2	c_filamentum_b2@contig1	2451	2675304	2675456	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2452	c_filamentum_b2	c_filamentum_b2@contig1	2452	2680288	2680728	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2453	c_filamentum_b2	c_filamentum_b2@contig1	2453	2682460	2682705	-1	C	K07491	putative transposase								Transposase IS200 like [PF01797.18]		0
c_filamentum_b2_c_filamentum_b2@contig1_2454	c_filamentum_b2	c_filamentum_b2@contig1	2454	2682853	2684058	1	D										Integrase core domain [PF00665.28]		0
c_filamentum_b2_c_filamentum_b2@contig1_2455	c_filamentum_b2	c_filamentum_b2@contig1	2455	2684076	2684840	1	C	K07484	transposase								IstB-like ATP binding protein [PF01695.19]; Bacterial dnaA  protein [PF00308.20]		0
c_filamentum_b2_c_filamentum_b2@contig1_2456	c_filamentum_b2	c_filamentum_b2@contig1	2456	2684934	2685059	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2457	c_filamentum_b2	c_filamentum_b2@contig1	2457	2689745	2690185	-1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2458	c_filamentum_b2	c_filamentum_b2@contig1	2458	2691099	2691584	1	E												0
c_filamentum_b2_c_filamentum_b2@contig1_2459	c_filamentum_b2	c_filamentum_b2@contig1	2459	2691541	2691864	1	D										Transposase DDE domain [PF13751.8]		0
c_filamentum_b2_c_filamentum_b2@contig1_2460	c_filamentum_b2	c_filamentum_b2@contig1	2460	2692222	2693328	-1	C	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]								Nucleotidyl transferase [PF00483.25]		0
c_filamentum_b2_c_filamentum_b2@contig1_2461	c_filamentum_b2	c_filamentum_b2@contig1	2461	2693350	2694492	-1	C	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]								Nucleotidyl transferase [PF00483.25]; MobA-like NTP transferase domain [PF12804.9]		0
