	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_hits	heme_regulatory_motif_count
c_saudiense_c_saudiense@contig1_3124	c_saudiense	c_saudiense@contig1	3124	3334683	3335507	1	C	K03442	small conductance mechanosensitive channel								Mechanosensitive ion channel [PF00924.20]		0
c_saudiense_c_saudiense@contig1_3125	c_saudiense	c_saudiense@contig1	3125	3335561	3335701	-1	E												0
c_saudiense_c_saudiense@contig1_3126	c_saudiense	c_saudiense@contig1	3126	3335766	3336578	-1	C	K20950	polysaccharide biosynthesis protein VpsQ								VanZ like family [PF04892.14]		0
c_saudiense_c_saudiense@contig1_3127	c_saudiense	c_saudiense@contig1	3127	3336884	3337864	-1	C	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]								LytR_cpsA_psr family [PF03816.16]		0
c_saudiense_c_saudiense@contig1_3128	c_saudiense	c_saudiense@contig1	3128	3338130	3338999	-1	C	K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]								Nucleotidyl transferase [PF00483.25]; MobA-like NTP transferase domain [PF12804.9]		0
c_saudiense_c_saudiense@contig1_3129	c_saudiense	c_saudiense@contig1	3129	3339303	3339572	1	E												0
c_saudiense_c_saudiense@contig1_3130	c_saudiense	c_saudiense@contig1	3130	3339617	3340591	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.28]; His Kinase A (phospho-acceptor) domain [PF00512.27]		0
c_saudiense_c_saudiense@contig1_3131	c_saudiense	c_saudiense@contig1	3131	3340599	3340856	-1	E												0
c_saudiense_c_saudiense@contig1_3132	c_saudiense	c_saudiense@contig1	3132	3341000	3341713	-1	C	K03811	nicotinamide mononucleotide transporter								Nicotinamide mononucleotide transporter [PF04973.14]		0
c_saudiense_c_saudiense@contig1_3133	c_saudiense	c_saudiense@contig1	3133	3341731	3342732	-1	D										pfkB family carbohydrate kinase [PF00294.26]		0
c_saudiense_c_saudiense@contig1_3134	c_saudiense	c_saudiense@contig1	3134	3342720	3343691	-1	D										ADP-ribosylglycohydrolase [PF03747.16]		0
c_saudiense_c_saudiense@contig1_3135	c_saudiense	c_saudiense@contig1	3135	3343916	3345367	1	C	K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family								MFS/sugar transport protein [PF13347.8]		0
c_saudiense_c_saudiense@contig1_3136	c_saudiense	c_saudiense@contig1	3136	3345552	3346388	-1	C	K02099	AraC family transcriptional regulator, arabinose operon regulatory protein								Helix-turn-helix domain [PF12833.9]; AraC-like ligand binding domain [PF02311.21]		0
c_saudiense_c_saudiense@contig1_3137	c_saudiense	c_saudiense@contig1	3137	3346651	3349668	1	C	K01190	beta-galactosidase [EC:3.2.1.23]								Beta galactosidase small chain [PF02929.19]; Glycosyl hydrolases family 2, TIM barrel domain [PF02836.19]; Glycosyl hydrolases family 2, sugar binding domain [PF02837.20]; Glycosyl hydrolases family 2 [PF00703.23]	GH2 beta-galactosidase (EC 3.2.1.23) ; beta-mannosidase (EC 3.2.1.25); beta-glucuronidase (EC 3.2.1.31); alpha-L-arabinofuranosidase (EC 3.2.1.55); mannosylglycoprotein endo-beta-mannosidase (EC 3.2.1.152); exo-beta-glucosaminidase (EC 3.2.1.165); alpha-L-arabinopyranosidase (EC 3.2.1.-); beta-galacturonidase (EC 3.2.1.-); beta-xylosidase (EC 3.2.1.37); beta-D-galactofuranosidase (EC 3.2.1.146); [GH2]	0
c_saudiense_c_saudiense@contig1_3138	c_saudiense	c_saudiense@contig1	3138	3349774	3351117	-1	C	K03431	phosphoglucosamine mutase [EC:5.4.2.10]								Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I [PF02878.18]; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III [PF02880.18]; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II [PF02879.18]; Phosphoglucomutase/phosphomannomutase, C-terminal domain [PF00408.22]		0
c_saudiense_c_saudiense@contig1_3139	c_saudiense	c_saudiense@contig1	3139	3351151	3352083	-1	C	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]								LytR_cpsA_psr family [PF03816.16]		0
c_saudiense_c_saudiense@contig1_3140	c_saudiense	c_saudiense@contig1	3140	3352203	3354035	-1	C	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	MER0456122	C44	MER0456122 - family C44 non-peptidase homologues (Clostridium sp. 7_2_43FAA) [C44.UNW]#C44#{peptidase unit: 2-233}~source ZP_05129605~	False	0.793	382.0	5.816e-113	Glutamine amidotransferase domain [PF13522.8]; SIS domain [PF01380.24]; Glutamine amidotransferase domain [PF13537.8]; Glutamine amidotransferases class-II [PF13230.8]		0
c_saudiense_c_saudiense@contig1_3141	c_saudiense	c_saudiense@contig1	3141	3354361	3354864	-1	E												0
c_saudiense_c_saudiense@contig1_3142	c_saudiense	c_saudiense@contig1	3142	3354899	3356131	1	C	K07498	putative transposase								DDE domain [PF13610.8]; Transposase IS66 family [PF03050.16]; InsA N-terminal domain [PF03811.15]; Integrase core domain [PF13683.8]; IS1 transposase [PF03400.15]		0
c_saudiense_c_saudiense@contig1_3143	c_saudiense	c_saudiense@contig1	3143	3356172	3356723	-1	D										Glycosyl transferase family 2 [PF00535.28]; Glycosyltransferase like family 2 [PF13641.8]	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-) [GT2_Glycos_transf_2]	0
c_saudiense_c_saudiense@contig1_3144	c_saudiense	c_saudiense@contig1	3144	3356736	3357794	-1	C	K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]								GDP-mannose 4,6 dehydratase [PF16363.7]; NAD dependent epimerase/dehydratase family [PF01370.23]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.21]; RmlD substrate binding domain [PF04321.19]; Polysaccharide biosynthesis protein [PF02719.17]; Male sterility protein [PF07993.14]; KR domain [PF08659.12]		0
c_saudiense_c_saudiense@contig1_3145	c_saudiense	c_saudiense@contig1	3145	3357894	3358787	-1	C	K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]								RmlD substrate binding domain [PF04321.19]; GDP-mannose 4,6 dehydratase [PF16363.7]; Polysaccharide biosynthesis protein [PF02719.17]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.21]; Male sterility protein [PF07993.14]		0
c_saudiense_c_saudiense@contig1_3146	c_saudiense	c_saudiense@contig1	3146	3358801	3359379	-1	C	K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]								dTDP-4-dehydrorhamnose 3,5-epimerase [PF00908.19]		0
c_saudiense_c_saudiense@contig1_3147	c_saudiense	c_saudiense@contig1	3147	3359384	3360250	-1	C	K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]								Nucleotidyl transferase [PF00483.25]; MobA-like NTP transferase domain [PF12804.9]		0
c_saudiense_c_saudiense@contig1_3148	c_saudiense	c_saudiense@contig1	3148	3360271	3361068	-1	D										Glycosyltransferase like family 2 [PF13641.8]; Glycosyl transferase family 2 [PF00535.28]; N-terminal domain of galactosyltransferase [PF02709.16]; Glycosyl transferase family 21 [PF13506.8]; Glycosyl transferase family group 2 [PF13632.8]	GT27 polypeptide alpha-N-acetylgalactosaminyltransferase (EC 2.4.1.41) [GT27]; GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-) [GT2_Glycos_transf_2]	0
c_saudiense_c_saudiense@contig1_3149	c_saudiense	c_saudiense@contig1	3149	3361102	3362268	-1	C	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]								UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain [PF03721.16]; UDP-glucose/GDP-mannose dehydrogenase family, central domain [PF00984.21]		0
c_saudiense_c_saudiense@contig1_3150	c_saudiense	c_saudiense@contig1	3150	3362288	3362944	-1	C	K16566	exopolysaccharide production protein ExoY								Bacterial sugar transferase [PF02397.18]		0
c_saudiense_c_saudiense@contig1_3151	c_saudiense	c_saudiense@contig1	3151	3363007	3363660	-1	C	K00903	protein-tyrosine kinase [EC:2.7.10.2]								NUBPL iron-transfer P-loop NTPase [PF10609.11]; AAA domain [PF13614.8]; Cellulose biosynthesis protein BcsQ [PF06564.14]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.25]; ATPase MipZ [PF09140.13]		0
c_saudiense_c_saudiense@contig1_3152	c_saudiense	c_saudiense@contig1	3152	3363673	3363798	-1	E												0
c_saudiense_c_saudiense@contig1_3153	c_saudiense	c_saudiense@contig1	3153	3363966	3364934	1	C	K07495	putative transposase								Transposase DDE domain [PF01609.23]; Domain of unknown function (DUF4372) [PF14294.8]; Archaeal putative transposase ISC1217 [PF04693.14]		0
c_saudiense_c_saudiense@contig1_3154	c_saudiense	c_saudiense@contig1	3154	3365668	3366690	-1	C	K07498	putative transposase								DDE domain [PF13610.8]; Transposase IS66 family [PF03050.16]; InsA N-terminal domain [PF03811.15]; Integrase core domain [PF13683.8]; IS1 transposase [PF03400.15]		0
c_saudiense_c_saudiense@contig1_3155	c_saudiense	c_saudiense@contig1	3155	3367048	3368103	-1	C	K13663	acyltransferase [EC:2.3.1.-]								Acyltransferase family [PF01757.24]		0
c_saudiense_c_saudiense@contig1_3156	c_saudiense	c_saudiense@contig1	3156	3368103	3368306	-1	D										4Fe-4S dicluster domain [PF14697.8]; 4Fe-4S dicluster domain [PF12838.9]; 4Fe-4S dicluster domain [PF13187.8]; 4Fe-4S dicluster domain [PF13237.8]; 4Fe-4S dicluster domain [PF13247.8]; 4Fe-4S binding domain [PF12837.9]; 4Fe-4S binding domain [PF00037.29]		0
c_saudiense_c_saudiense@contig1_3157	c_saudiense	c_saudiense@contig1	3157	3368582	3369997	-1	E												0
c_saudiense_c_saudiense@contig1_3158	c_saudiense	c_saudiense@contig1	3158	3370029	3371051	-1	D										Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus [PF04432.15]; Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term [PF04422.15]		0
c_saudiense_c_saudiense@contig1_3159	c_saudiense	c_saudiense@contig1	3159	3371064	3372302	-1	D										Polysaccharide pyruvyl transferase [PF04230.15]		0
c_saudiense_c_saudiense@contig1_3160	c_saudiense	c_saudiense@contig1	3160	3372289	3373572	-1	E												0
c_saudiense_c_saudiense@contig1_3161	c_saudiense	c_saudiense@contig1	3161	3373603	3374730	-1	D										Glycosyl transferases group 1 [PF00534.22]; Glycosyl transferases group 1 [PF13692.8]; Glycosyltransferase Family 4 [PF13439.8]	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342) [GT4]	0
c_saudiense_c_saudiense@contig1_3162	c_saudiense	c_saudiense@contig1	3162	3374814	3375842	-1	D										Glycosyl transferase family 8 [PF01501.22]	GT8 lipopolysaccharide alpha-1,3-galactosyltransferase (EC 2.4.1.44); UDP-Glc: (glucosyl)lipopolysaccharide alpha-1,2-glucosyltransferase (EC 2.4.1.-); lipopolysaccharide glucosyltransferase 1 (EC 2.4.1.58); glycogenin glucosyltransferase (EC 2.4.1.186); inositol 1-alpha-galactosyltransferase (galactinol synthase) (EC 2.4.1.123); homogalacturonan alpha-1,4-galacturonosyltransferase (EC 2.4.1.43); UDP-GlcA: xylan alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Gal:glucoside alpha-1,3-galactosyltransferase (EC 2.4.1.-) [GT8]	0
c_saudiense_c_saudiense@contig1_3163	c_saudiense	c_saudiense@contig1	3163	3375894	3376544	-1	C	K16566	exopolysaccharide production protein ExoY								Bacterial sugar transferase [PF02397.18]		0
c_saudiense_c_saudiense@contig1_3164	c_saudiense	c_saudiense@contig1	3164	3376604	3377257	-1	C	K00903	protein-tyrosine kinase [EC:2.7.10.2]								NUBPL iron-transfer P-loop NTPase [PF10609.11]; AAA domain [PF13614.8]; Cellulose biosynthesis protein BcsQ [PF06564.14]; ATPase MipZ [PF09140.13]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.25]		0
c_saudiense_c_saudiense@contig1_3165	c_saudiense	c_saudiense@contig1	3165	3377270	3377959	-1	D										G-rich domain on putative tyrosine kinase [PF13807.8]; Chain length determinant protein [PF02706.17]		0
c_saudiense_c_saudiense@contig1_3166	c_saudiense	c_saudiense@contig1	3166	3378717	3378854	-1	E												0
c_saudiense_c_saudiense@contig1_3167	c_saudiense	c_saudiense@contig1	3167	3379015	3379707	-1	E												0
c_saudiense_c_saudiense@contig1_3168	c_saudiense	c_saudiense@contig1	3168	3380122	3380739	1	D										Helix-turn-helix domain [PF12645.9]; Sigma-70 region 2 [PF04542.16]		0
c_saudiense_c_saudiense@contig1_3169	c_saudiense	c_saudiense@contig1	3169	3381067	3381819	-1	D										Capsular polysaccharide synthesis, CpsB/CapC [PF19567.1]		0
c_saudiense_c_saudiense@contig1_3170	c_saudiense	c_saudiense@contig1	3170	3382001	3382975	-1	D										Thioester domain [PF08341.13]		0
c_saudiense_c_saudiense@contig1_3171	c_saudiense	c_saudiense@contig1	3171	3383354	3385477	1	E												0
c_saudiense_c_saudiense@contig1_3172	c_saudiense	c_saudiense@contig1	3172	3385811	3386572	-1	C	K08600	sortase B [EC:3.4.22.71]	MER0501342	C60B	MER0501342 - sortase B (Clostridium pasteurianum) [C60.002]#C60B#{peptidase unit: 25-230}~source YP_007938814~	False	0.485	207.0	2.149e-58	Sortase domain [PF04203.15]		0
c_saudiense_c_saudiense@contig1_3173	c_saudiense	c_saudiense@contig1	3173	3386655	3386894	-1	E												0
c_saudiense_c_saudiense@contig1_3174	c_saudiense	c_saudiense@contig1	3174	3387537	3387932	-1	D										Nucleotidyltransferase substrate binding protein like [PF08780.13]		0
c_saudiense_c_saudiense@contig1_3175	c_saudiense	c_saudiense@contig1	3175	3387913	3388209	-1	C	K07076	uncharacterized protein								Polymerase beta, Nucleotidyltransferase [PF18765.3]; Nucleotidyltransferase domain [PF01909.25]		0
c_saudiense_c_saudiense@contig1_3176	c_saudiense	c_saudiense@contig1	3176	3388420	3390015	-1	C	K02837	peptide chain release factor 3								Class II release factor RF3, C-terminal domain [PF16658.7]; Elongation factor Tu GTP binding domain [PF00009.29]; Elongation factor Tu domain 2 [PF03144.27]		0
c_saudiense_c_saudiense@contig1_3177	c_saudiense	c_saudiense@contig1	3177	3390454	3391578	1	D										YARHG domain [PF13308.8]		0
c_saudiense_c_saudiense@contig1_3178	c_saudiense	c_saudiense@contig1	3178	3391712	3392995	-1	E												0
c_saudiense_c_saudiense@contig1_3179	c_saudiense	c_saudiense@contig1	3179	3393004	3393282	-1	E												0
c_saudiense_c_saudiense@contig1_3180	c_saudiense	c_saudiense@contig1	3180	3393755	3394021	-1	D										Domain of unknown function (DUF4176) [PF13780.8]		0
c_saudiense_c_saudiense@contig1_3181	c_saudiense	c_saudiense@contig1	3181	3394031	3394333	-1	E												0
c_saudiense_c_saudiense@contig1_3182	c_saudiense	c_saudiense@contig1	3182	3394349	3394651	-1	D										Proteins of 100 residues with WXG [PF06013.14]		0
c_saudiense_c_saudiense@contig1_3183	c_saudiense	c_saudiense@contig1	3183	3394745	3394996	-1	E												0
c_saudiense_c_saudiense@contig1_3184	c_saudiense	c_saudiense@contig1	3184	3394999	3398313	-1	C	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family								FtsK/SpoIIIE family [PF01580.20]; Helicase HerA, central domain [PF01935.19]		0
c_saudiense_c_saudiense@contig1_3185	c_saudiense	c_saudiense@contig1	3185	3398704	3399975	-1	D										FHA domain [PF00498.28]; Inner membrane component of T3SS, cytoplasmic domain [PF16697.7]		0
c_saudiense_c_saudiense@contig1_3186	c_saudiense	c_saudiense@contig1	3186	3400800	3401729	-1	E												0
c_saudiense_c_saudiense@contig1_3187	c_saudiense	c_saudiense@contig1	3187	3401959	3404013	-1	C	K18888	ATP-binding cassette, subfamily B, multidrug efflux pump								ABC transporter [PF00005.29]; ABC transporter transmembrane region [PF00664.25]		0
c_saudiense_c_saudiense@contig1_3188	c_saudiense	c_saudiense@contig1	3188	3404006	3405739	-1	C	K18887	ATP-binding cassette, subfamily B, multidrug efflux pump								ABC transporter [PF00005.29]; ABC transporter transmembrane region [PF00664.25]		0
c_saudiense_c_saudiense@contig1_3189	c_saudiense	c_saudiense@contig1	3189	3405939	3406382	-1	C	K18909	MarR family transcriptional regulator, repressor for mepA								Winged helix DNA-binding domain [PF13463.8]; MarR family [PF12802.9]; MarR family [PF01047.24]		0
c_saudiense_c_saudiense@contig1_3190	c_saudiense	c_saudiense@contig1	3190	3406845	3408473	-1	C	K07487	transposase								Transposase DDE domain [PF13751.8]; Transposase domain (DUF772) [PF05598.13]; Transposase DDE domain [PF01609.23]		0
c_saudiense_c_saudiense@contig1_3191	c_saudiense	c_saudiense@contig1	3191	3408827	3409426	-1	D										AAA domain [PF13521.8]		0
c_saudiense_c_saudiense@contig1_3192	c_saudiense	c_saudiense@contig1	3192	3409627	3410562	-1	C	K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]								Phosphomannose isomerase type I [PF01238.23]		0
c_saudiense_c_saudiense@contig1_3193	c_saudiense	c_saudiense@contig1	3193	3410963	3411160	1	E												0
c_saudiense_c_saudiense@contig1_3194	c_saudiense	c_saudiense@contig1	3194	3411212	3411379	1	E												0
c_saudiense_c_saudiense@contig1_3195	c_saudiense	c_saudiense@contig1	3195	3411623	3413863	-1	C	K21023	diguanylate cyclase [EC:2.7.7.65]								EAL domain [PF00563.22]; Diguanylate cyclase, GGDEF domain [PF00990.23]; Cation efflux system protein CusB domain 1 [PF00529.22]		0
c_saudiense_c_saudiense@contig1_3196	c_saudiense	c_saudiense@contig1	3196	3414223	3416016	1	D										ABC transporter [PF00005.29]; RecF/RecN/SMC N terminal domain [PF02463.21]		0
c_saudiense_c_saudiense@contig1_3197	c_saudiense	c_saudiense@contig1	3197	3416224	3416430	-1	E												0
c_saudiense_c_saudiense@contig1_3198	c_saudiense	c_saudiense@contig1	3198	3416834	3419653	-1	D										Bacterial membrane protein YfhO [PF09586.12]		0
c_saudiense_c_saudiense@contig1_3199	c_saudiense	c_saudiense@contig1	3199	3419634	3420605	-1	C	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]								Glycosyl transferase family 2 [PF00535.28]; Glycosyltransferase like family 2 [PF13641.8]	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-) [GT2_Glycos_transf_2]	0
c_saudiense_c_saudiense@contig1_3200	c_saudiense	c_saudiense@contig1	3200	3420623	3421069	-1	D										GtrA-like protein [PF04138.16]		0
c_saudiense_c_saudiense@contig1_3201	c_saudiense	c_saudiense@contig1	3201	3421283	3421447	1	E												0
c_saudiense_c_saudiense@contig1_3202	c_saudiense	c_saudiense@contig1	3202	3421595	3422050	-1	D										Transglutaminase-like superfamily [PF13471.8]		0
c_saudiense_c_saudiense@contig1_3203	c_saudiense	c_saudiense@contig1	3203	3422025	3422354	-1	D										Coenzyme PQQ synthesis protein D (PqqD) [PF05402.14]		0
c_saudiense_c_saudiense@contig1_3204	c_saudiense	c_saudiense@contig1	3204	3422656	3423438	-1	D										Methyltransferase domain [PF13847.8]; Methyltransferase domain [PF13489.8]; Methyltransferase domain [PF08242.14]		0
c_saudiense_c_saudiense@contig1_3205	c_saudiense	c_saudiense@contig1	3205	3423524	3423769	-1	E												0
c_saudiense_c_saudiense@contig1_3206	c_saudiense	c_saudiense@contig1	3206	3423829	3424755	-1	D										HPr Serine kinase C-terminal domain [PF07475.14]		0
c_saudiense_c_saudiense@contig1_3207	c_saudiense	c_saudiense@contig1	3207	3425057	3425293	-1	E												0
c_saudiense_c_saudiense@contig1_3208	c_saudiense	c_saudiense@contig1	3208	3425674	3425916	-1	E												0
c_saudiense_c_saudiense@contig1_3209	c_saudiense	c_saudiense@contig1	3209	3426216	3427412	-1	D										Uncharacterised nucleotidyltransferase [PF14907.8]		0
c_saudiense_c_saudiense@contig1_3210	c_saudiense	c_saudiense@contig1	3210	3427467	3428537	-1	D										Uncharacterised nucleotidyltransferase [PF14907.8]		0
c_saudiense_c_saudiense@contig1_3211	c_saudiense	c_saudiense@contig1	3211	3428870	3429730	-1	C	K07098	uncharacterized protein								Calcineurin-like phosphoesterase [PF00149.30]; Calcineurin-like phosphoesterase superfamily domain [PF12850.9]		0
c_saudiense_c_saudiense@contig1_3212	c_saudiense	c_saudiense@contig1	3212	3429964	3432693	1	E												0
c_saudiense_c_saudiense@contig1_3213	c_saudiense	c_saudiense@contig1	3213	3432738	3433811	-1	D										Acyltransferase family [PF01757.24]		0
c_saudiense_c_saudiense@contig1_3214	c_saudiense	c_saudiense@contig1	3214	3434151	3438002	1	E												0
c_saudiense_c_saudiense@contig1_3215	c_saudiense	c_saudiense@contig1	3215	3438087	3439640	-1	D										Polysaccharide biosynthesis protein [PF01943.19]		0
